id,user_id,group_id,type,amount,category,description,recorded_by,date,created_at,ward_id
0ae51357-b885-4ded-9a78-96600fc79fcb,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ LÊ TRỌNG TÁM [QUY_52c2534b-d1aa-4957-a822-500be55b3eff],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
b8dd331c-085f-484f-8a1c-266730c32aa6,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ LÊ TRỌNG TÁM [QUY_7e52be04-9498-4971-b854-eb8f2682aaf0]",Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
9a374852-78b8-4e8a-8935-43bb7d37404d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ LÊ TRỌNG TÁM [QUY_f59f492c-6053-4728-8e80-ada870c8ab10],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
f32c8ba3-08eb-414b-81ea-c87eec20c589,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ LÊ TRỌNG TÁM [QUY_4cb86fee-7f74-478d-aaba-7aa06d8df510],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
c771eafb-ceb3-4661-a58a-03d7b2e11a1e,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ LÊ TRỌNG TÁM [QUY_c5d41f9d-ef76-4662-b5aa-b0e9b3bdef78],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
1524cdfb-ff40-492b-a0a4-2a7e8ea368a6,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ LÊ TRỌNG TÁM [QUY_cacf8fb1-239f-4527-b4d9-0b94bd7a4ffc],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
dfa6880d-c8c6-43d2-a788-e605d19d3faf,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ LÊ TRỌNG TÁM [QUY_e949cba7-d473-49c0-a650-a04c4d13b1b7],Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
deb437c0-626e-4f15-b4dd-c376926cc9eb,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ TRẦN VĂN NGHỊ [QUY_995befba-2c1d-49ee-99e0-99a71b7e01e7]",Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.61+00,00000000-0000-0000-0000-000000000000
6938a948-2b3e-4531-8353-ecad1a52ab63,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ LÊ TRỌNG TÁM [QUY_184aa2bd-0c04-4837-9eeb-8ee7d749315f]",Hệ thống tự động,2026-07-26,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
42ed919a-b581-4558-be4d-2150986b532b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ TRẦN THỊ HỒI [QUY_e1dd21e0-9aca-4b35-957c-ee2dae38068f],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
62e2d8ff-8547-49cd-ad99-ac6be80ebae1,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ TRẦN THỊ HỒI [QUY_c2b77211-6b8c-43f2-b12a-7e68f48f4137]",Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.171+00,00000000-0000-0000-0000-000000000000
6c06c7de-0576-40b9-885a-f4ef3c772176,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ TRẦN THỊ HỒI [QUY_df74cb39-b3fb-456a-9ed3-4fcefe3f7773],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
f7a062cf-0a31-4150-a058-276e164286b6,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ TRẦN THỊ HỒI [QUY_21e0f219-b104-4add-8443-c38f36341390],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
8ead1912-d86f-4267-b5d8-9dab151ca012,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ TRẦN THỊ HỒI [QUY_63e93d08-dbce-4b04-92e9-40811e47e1a8],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
d7e2a6ac-009b-4901-94bd-b54b6cdbc61f,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ TRẦN THỊ HỒI [QUY_29428639-0371-4741-a172-2ef984984e36],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
ec0fbcef-1386-4698-8b5d-21ac4cfd1807,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ TRẦN THỊ HỒI [QUY_53f5aed7-87df-429e-9253-cd893b5ee2cb],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
4d0e66a3-2fba-480e-95f1-462daf3c81e6,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ TRẦN THỊ HỒI [QUY_35d74ff0-153d-468a-a91b-75808346c54d]",Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
d3bd99c8-1570-4545-b87e-f542b705adf4,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ MẬU [QUY_cf687949-8750-4bce-ba1c-a7daff3067c3],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
de414657-bab0-4840-bbf0-b5e7c337f22d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ MẬU [QUY_589453a9-03db-4a81-985f-33459add9783]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
5ac0672d-a0dd-427d-8d10-994e725b667e,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ MẬU [QUY_8666983c-e42d-45ff-8a10-1fd3c4be5c71],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
6a9f8437-1a7b-4113-9eb8-e739e905408d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ MẬU [QUY_0b21d035-7a37-4791-9f2d-d4ce6dd338fa],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
9513c5af-3c60-4c91-82eb-a93fd1546eb9,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ MẬU [QUY_72ac0abb-7caa-4ae4-8718-35491bfe8340],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
fbf4204d-c0b5-477b-93f3-65766ea813a4,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN THỊ MẬU [QUY_e24e1e91-cbdd-4d72-921e-a4689b601d9f],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
624b82a3-77fb-40ba-aa0b-6db6518fa5c5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN THỊ MẬU [QUY_4b95213c-9289-47e3-9a22-e8a012f45897],Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
245db893-d676-4001-8582-17620d5fe760,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN THỊ MẬU [QUY_4ed24cda-ad89-482b-bad6-37e3c7093ed9]",Hệ thống tự động,2026-07-25,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
311d2a5b-7db2-4dbc-81c7-fb06920fb04d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ LEN [QUY_be7790b0-1e1c-4b62-a977-e0000e45ebac],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
0dc91ee3-c204-473e-a32b-6926f3a8e664,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ LEN [QUY_e67a8225-da89-4ac6-b140-55e54aec5e98]",Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
5d34a19b-f896-407d-aa0a-3edb1e599f29,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ LEN [QUY_16d79f1b-8dc4-4dd1-a9b4-06bf9d199e13],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
ac1b5471-c9f8-47e1-aff0-f8b9793ea67c,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ LEN [QUY_6925cdcc-6a3b-497f-868f-05c11994c67f],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
7347a5ea-307c-4a2d-ad9b-95763f1f357e,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ LEN [QUY_e9cc72af-d34d-40d2-9b7a-7f6ac21f7dee],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
abf8cadf-fd4e-43a5-ae62-856a13c3ef1b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ TRẦN VĂN NGHỊ [QUY_afe49076-03b1-4971-97ec-5fd90a388133],Hệ thống tự động,2026-08-08,2026-09-01 10:49:55.61+00,00000000-0000-0000-0000-000000000000
68990414-7639-490c-9bfe-32b5e1edc9ec,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN THỊ LEN [QUY_a9e1d022-aead-4168-a55a-bac3420dbc6a],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
e964c246-00aa-4351-9820-804f4a8fb276,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN THỊ LEN [QUY_ad94d539-d3b8-4b8b-ace8-953ca6ef0e33],Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
7163323f-9c00-4613-8378-9f62f0af714b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN THỊ LEN [QUY_b51a207a-6ceb-45e3-9bc6-9ac0a06eb590]",Hệ thống tự động,2026-07-27,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
36341906-a9ab-42cb-897b-dbf3991d2d79,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ MAI VĂN QUÝ [QUY_26a56442-50ac-4cf1-af45-3f93af170542],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
143be227-431e-4c9c-b971-10f66eed3579,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ MAI VĂN QUÝ [QUY_db92a208-dd6c-4a72-8310-a9660cbf6b85]",Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
e2f8ac89-553e-449f-a111-fa45797f86a9,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ MAI VĂN QUÝ [QUY_5f06dc47-87e1-4fe4-aadb-ce90f3aa1efc],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
c6c7f94f-e603-4cbc-8d24-b11fca2f4600,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ MAI VĂN QUÝ [QUY_05b0136c-7f5e-4fa1-b823-ab4c84c29a7f],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
e208e05c-b583-4f6d-adca-fd33bc18f4d0,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ MAI VĂN QUÝ [QUY_3e415d59-1fb8-47a9-abe3-e16a37db0281],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
10977d8e-96ac-400c-bba4-97cf0b54967d,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ MAI VĂN QUÝ [QUY_e2fb5fe8-8fa7-495a-b0b5-edeb14d2d1af],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
50f9bbf6-e4c1-45d8-8571-0581dd59df1b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ MAI VĂN QUÝ [QUY_9fe20085-2527-4db3-a863-291becc01733],Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
6d77d508-f641-4a26-a783-4136ed00f983,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ MAI VĂN QUÝ [QUY_72949438-b691-4091-bb7a-c32412063da1]",Hệ thống tự động,2026-08-12,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
cb6be72f-8185-44d1-be74-c84bce9eff59,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN THỊ LÀI [QUY_8ea7b1e0-1183-4bed-9140-61b4b6fa59ed],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
b2ee63ef-7164-41cd-ab5f-57ba2a1188c4,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN THỊ LÀI [QUY_48f24136-f6c8-4d94-95ea-07b7268a6bcc]",Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
aba6778e-1028-4d61-9578-cd1777707153,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN THỊ LÀI [QUY_da522dda-2c5d-4e55-98ec-a1269a7d5d9f],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
a120cb14-ddfc-441f-a7e7-6d85278fbb20,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN THỊ LÀI [QUY_aa9312e5-c854-4bda-8be2-b834d4bcea79],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
afa876cf-59ee-4ace-9888-750fcaf9cd12,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN THỊ LÀI [QUY_64b55e29-6a9e-4334-b3b8-d77dc2c06286],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
5308b7af-0b42-44bc-9a10-2a70f832529b,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN THỊ LÀI [QUY_1423e326-067d-412e-8099-ec8284267517],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
4a27edeb-6d23-41e7-8b45-4fa78a755dee,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN THỊ LÀI [QUY_8c447754-a7d5-40d2-808c-c45b1e18379f],Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
b4eaccc2-5740-4cda-9d3a-f49935ce3258,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN THỊ LÀI [QUY_b8ff26e9-f7ba-4e2e-ae7b-7ed3161089df]",Hệ thống tự động,2026-07-24,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
7b828fdf-851d-4301-9f72-acaa319530b0,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ NGUYỄN XUÂN LOAN [QUY_78a10d8c-4639-4e18-967b-20290ad60c97],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
26fc1156-df22-46c0-ac35-1935b7ab20cb,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ NGUYỄN XUÂN LOAN [QUY_1795c21d-cb2c-4c9c-8609-7005457bd816]",Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
2bb674e4-4295-4592-86bb-0cac33237941,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ NGUYỄN XUÂN LOAN [QUY_d4f4cb86-ad14-4653-825c-363a16f05253],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
cdba4fba-24e9-4b64-8f50-214619c59423,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ NGUYỄN XUÂN LOAN [QUY_6cb331d4-0f8d-472b-8722-61a87f19dfdb],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
f0a08f18-1371-457a-99f0-fb94c85bcf60,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ NGUYỄN XUÂN LOAN [QUY_5f2e578c-2070-4ead-848c-85484252e712],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
c3fb5099-8ae3-4182-9d15-45648e98c935,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Kinh phí chi hoạt động văn hóa - an sinh xã hội,Thu Kinh phí chi hoạt động văn hóa - an sinh xã hội - Hộ NGUYỄN XUÂN LOAN [QUY_f2944eb4-727c-48b3-b2f1-faaafbb8e1e6],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
c7d4366c-97e5-434e-bd0b-ed793db9b18a,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,Quỹ khuyến học,Thu Quỹ khuyến học - Hộ NGUYỄN XUÂN LOAN [QUY_586057be-af1d-48a0-8784-6fc69d6e05eb],Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
1a082023-6c4a-4a0b-9bec-3648b1f7e0d5,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,50000,"Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng.","Thu Kinh phí chi hoạt động chăm sóc thiếu niên, nhi đồng. - Hộ NGUYỄN XUÂN LOAN [QUY_cfa69d4a-1c82-4d01-899a-4d7f96cafe8b]",Hệ thống tự động,2026-07-23,2026-09-01 10:49:47.172+00,00000000-0000-0000-0000-000000000000
e595918f-a3ce-45be-959d-b480ff3d78ae,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,20000,Kinh phí cho điện chiếu sáng của 7 nhà văn hóa,Thu Kinh phí cho điện chiếu sáng của 7 nhà văn hóa - Hộ LÊ BÁ TUẤN [QUY_dd241064-c032-41f9-9d41-b8a1435d2b90],Hệ thống tự động,2026-08-08,2026-09-01 10:49:47.173+00,00000000-0000-0000-0000-000000000000
8c9427c1-6111-45d1-ad48-3975eab56e87,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,6000,"Kinh phí bảo vệ, vệ sinh Nhà văn hóa","Thu Kinh phí bảo vệ, vệ sinh Nhà văn hóa - Hộ LÊ BÁ TUẤN [QUY_f59ef4b5-3417-4eca-acdb-ecbd895c93ba]",Hệ thống tự động,2026-08-08,2026-09-01 10:49:47.173+00,00000000-0000-0000-0000-000000000000
bb0a9e26-5a9d-4e97-a542-d2d0ec1006d7,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,2200,Internet nhà văn hóa TDP,Thu Internet nhà văn hóa TDP - Hộ LÊ BÁ TUẤN [QUY_cdcdd08d-b424-41e9-b26d-763a875364f1],Hệ thống tự động,2026-08-08,2026-09-01 10:49:47.173+00,00000000-0000-0000-0000-000000000000
89af779c-7e46-4b86-b254-f4a9c5b3a450,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,5000,Kinh phí chè nước cho các hội họp TDP,Thu Kinh phí chè nước cho các hội họp TDP - Hộ LÊ BÁ TUẤN [QUY_756b42b8-5afe-40e9-b38c-92b93d06ff3d],Hệ thống tự động,2026-08-08,2026-09-01 10:49:47.173+00,00000000-0000-0000-0000-000000000000
b4f7a1ed-a0de-44c8-b57b-534cede85847,b3c31146-3399-4add-b600-7f39f34a1bac,NAM_SAM_SON_01,income,24000,Kinh phí tổ chức tang lễ,Thu Kinh phí tổ chức tang lễ - Hộ LÊ BÁ TUẤN [QUY_6944e3d0-b227-4191-9eea-dab5f7020223],Hệ thống tự động,2026-08-08,2026-09-01 10:49:47.173+00,00000000-0000-0000-0000-000000000000
